date,service_name,category,chip_family,region,environment,cost_centre,cost_usd,currency,anomaly_injected,anomaly_reason,resource_id
2026-02-10,Azure OpenAI Service,AI/ML,gpu_inference,UK South,staging,ml-engineering,274.3546,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-02-10,Azure OpenAI Service,AI/ML,gpu_inference,Southeast Asia,production,analytics,282.5378,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/southeast-asia-001
2026-02-10,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,cloud-infra,304.3114,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureOpenAIService/west-europe-001
2026-02-10,Azure Databricks,Analytics,cpu_general,UK South,staging,ml-engineering,431.893,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDatabricks/uk-south-001
2026-02-10,Azure Databricks,Analytics,cpu_general,Australia East,production,analytics,434.6585,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/australia-east-001
2026-02-10,Azure Synapse Analytics,Analytics,cpu_general,East US,development,ml-engineering,221.6264,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSynapseAnalytics/east-us-001
2026-02-10,Azure Synapse Analytics,Analytics,cpu_general,Central India,staging,cloud-infra,244.991,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/central-india-001
2026-02-10,Azure Synapse Analytics,Analytics,cpu_general,Southeast Asia,production,finops,227.3667,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/southeast-asia-001
2026-02-10,Azure Synapse Analytics,Analytics,cpu_general,Australia East,staging,finops,204.9845,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-02-10,Azure Data Factory,Integration,cpu_general,Australia East,production,cloud-infra,110.7728,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataFactory/australia-east-001
2026-02-10,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,finops,105.1521,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/southeast-asia-001
2026-02-10,Azure Data Factory,Integration,cpu_general,UK South,development,data-platform,96.0618,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/uk-south-001
2026-02-10,Azure Data Factory,Integration,cpu_general,Central India,production,data-platform,95.7714,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/central-india-001
2026-02-10,Azure Blob Storage,Storage,storage,West Europe,production,finops,150.2489,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/west-europe-001
2026-02-10,Azure Blob Storage,Storage,storage,Australia East,staging,cloud-infra,152.2051,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-02-10,Azure Blob Storage,Storage,storage,Central India,staging,finops,149.0831,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/central-india-001
2026-02-10,Azure Blob Storage,Storage,storage,Southeast Asia,production,ml-engineering,150.4218,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/southeast-asia-001
2026-02-10,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,production,data-platform,208.408,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2026-02-10,Azure Data Lake Storage Gen2,Storage,storage,East US,production,ml-engineering,199.185,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/east-us-001
2026-02-10,Azure SQL Database,Database,cpu_general,Central India,production,data-platform,196.8994,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSQLDatabase/central-india-001
2026-02-10,Azure SQL Database,Database,cpu_general,West Europe,production,cloud-infra,208.5464,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSQLDatabase/west-europe-001
2026-02-10,Azure SQL Database,Database,cpu_general,Southeast Asia,production,cloud-infra,177.9217,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSQLDatabase/southeast-asia-001
2026-02-10,Azure Cosmos DB,Database,cpu_general,West Europe,production,ml-engineering,248.7924,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-02-10,Azure Cosmos DB,Database,cpu_general,Southeast Asia,staging,data-platform,276.017,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/southeast-asia-001
2026-02-10,Azure Cosmos DB,Database,cpu_general,Australia East,production,ml-engineering,236.9107,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/australia-east-001
2026-02-10,Azure Cosmos DB,Database,cpu_general,East US,production,data-platform,224.7664,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/east-us-001
2026-02-10,Azure Stream Analytics,Integration,cpu_general,West Europe,production,cloud-infra,119.2374,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-02-10,Azure Stream Analytics,Integration,cpu_general,Southeast Asia,staging,analytics,114.8339,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/southeast-asia-001
2026-02-10,Azure Stream Analytics,Integration,cpu_general,Central India,development,analytics,117.9022,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-02-10,Azure Functions,Compute,cpu_serverless,Australia East,production,ml-engineering,45.7767,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureFunctions/australia-east-001
2026-02-10,Azure Functions,Compute,cpu_serverless,East US,staging,ml-engineering,41.8704,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureFunctions/east-us-001
2026-02-10,Azure Functions,Compute,cpu_serverless,UK South,production,cloud-infra,47.2339,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/uk-south-001
2026-02-10,Azure Monitor,Management,cpu_general,UK South,development,analytics,89.9203,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/uk-south-001
2026-02-10,Azure Monitor,Management,cpu_general,Central India,production,analytics,77.7762,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/central-india-001
2026-02-10,Azure Monitor,Management,cpu_general,West Europe,production,ml-engineering,94.06,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/west-europe-001
2026-02-10,Azure Purview,Governance,cpu_general,West Europe,development,analytics,65.4703,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzurePurview/west-europe-001
2026-02-10,Azure Purview,Governance,cpu_general,East US,development,finops,68.0859,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzurePurview/east-us-001
2026-02-10,Azure Purview,Governance,cpu_general,Southeast Asia,production,data-platform,59.5898,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/southeast-asia-001
2026-02-11,Azure Virtual Machines,Compute,cpu_general,Australia East,production,finops,470.7737,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/australia-east-001
2026-02-11,Azure Virtual Machines,Compute,cpu_general,UK South,staging,analytics,402.1571,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureVirtualMachines/uk-south-001
2026-02-11,Azure Virtual Machines,Compute,cpu_general,East US,production,analytics,472.033,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureVirtualMachines/east-us-001
2026-02-11,Azure Kubernetes Service,Compute,cpu_general,West Europe,production,finops,329.7128,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/west-europe-001
2026-02-11,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,staging,finops,339.6369,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2026-02-11,Azure Kubernetes Service,Compute,cpu_general,UK South,production,analytics,294.6535,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureKubernetesService/uk-south-001
2026-02-11,Azure Machine Learning,AI/ML,gpu_training,Australia East,production,ml-engineering,564.9435,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-02-11,Azure Machine Learning,AI/ML,gpu_training,UK South,production,ml-engineering,637.5905,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-02-11,Azure Machine Learning,AI/ML,gpu_training,East US,production,cloud-infra,562.3498,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/east-us-001
2026-02-11,Azure OpenAI Service,AI/ML,gpu_inference,Central India,development,cloud-infra,282.8917,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureOpenAIService/central-india-001
2026-02-11,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,data-platform,242.9487,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-02-11,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,data-platform,291.2928,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/west-europe-001
2026-02-11,Azure Databricks,Analytics,cpu_general,Central India,production,data-platform,368.8296,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDatabricks/central-india-001
2026-02-11,Azure Databricks,Analytics,cpu_general,UK South,production,analytics,427.254,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/uk-south-001
2026-02-11,Azure Databricks,Analytics,cpu_general,Southeast Asia,production,finops,429.6544,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/southeast-asia-001
2026-02-11,Azure Synapse Analytics,Analytics,cpu_general,Central India,staging,cloud-infra,208.0437,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/central-india-001
2026-02-11,Azure Synapse Analytics,Analytics,cpu_general,Australia East,production,data-platform,230.5838,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-02-11,Azure Synapse Analytics,Analytics,cpu_general,Southeast Asia,production,ml-engineering,224.9156,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSynapseAnalytics/southeast-asia-001
2026-02-11,Azure Data Factory,Integration,cpu_general,Australia East,development,cloud-infra,95.3743,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDataFactory/australia-east-001
2026-02-11,Azure Data Factory,Integration,cpu_general,East US,staging,analytics,91.629,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/east-us-001
2026-02-11,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,data-platform,84.0215,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/southeast-asia-001
2026-02-11,Azure Blob Storage,Storage,storage,West Europe,production,data-platform,150.992,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/west-europe-001
2026-02-11,Azure Blob Storage,Storage,storage,East US,production,cloud-infra,128.4959,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/east-us-001
2026-02-11,Azure Blob Storage,Storage,storage,UK South,production,cloud-infra,148.0037,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/uk-south-001
2026-02-11,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,staging,ml-engineering,179.7346,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2026-02-11,Azure Data Lake Storage Gen2,Storage,storage,Australia East,development,analytics,193.5796,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataLakeStorageGen2/australia-east-001
2026-02-11,Azure Data Lake Storage Gen2,Storage,storage,West Europe,development,data-platform,179.1676,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/west-europe-001
2026-02-11,Azure SQL Database,Database,cpu_general,Southeast Asia,development,analytics,188.9803,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/southeast-asia-001
2026-02-11,Azure SQL Database,Database,cpu_general,Australia East,staging,data-platform,205.4601,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSQLDatabase/australia-east-001
2026-02-11,Azure SQL Database,Database,cpu_general,Central India,production,analytics,199.2985,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/central-india-001
2026-02-11,Azure Cosmos DB,Database,cpu_general,Central India,production,ml-engineering,247.4116,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/central-india-001
2026-02-11,Azure Cosmos DB,Database,cpu_general,West Europe,production,analytics,250.3674,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-02-11,Azure Stream Analytics,Integration,cpu_general,UK South,staging,cloud-infra,110.4337,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/uk-south-001
2026-02-11,Azure Stream Analytics,Integration,cpu_general,Central India,staging,finops,133.5224,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-02-11,Azure Stream Analytics,Integration,cpu_general,Australia East,staging,finops,132.0688,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/australia-east-001
2026-02-11,Azure Stream Analytics,Integration,cpu_general,West Europe,production,finops,115.66,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-02-11,Azure Functions,Compute,cpu_serverless,East US,development,cloud-infra,46.2906,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/east-us-001
2026-02-11,Azure Functions,Compute,cpu_serverless,Southeast Asia,development,data-platform,47.064,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureFunctions/southeast-asia-001
